total,total_big3,yw,sx,yy,wl
424,241,83,68,90,43
431,267,98,94,75,21
169,87,33,27,27,7
373,226,88,90,48,58
248,110,67,8,35,95
324,210,72,74,64,98
368,78,51,12,15,93
216,51,13,13,25,17
247,133,56,23,54,52
247,132,2,64,66,39
285,170,48,97,25,92
481,252,99,58,95,59
356,138,37,96,5,77
360,114,14,96,4,89
214,103,40,39,24,3
182,117,9,9,99,40
242,127,19,19,89,35
308,168,35,34,99,40
257,57,52,1,4,32
222,123,22,42,59,50
269,156,91,26,39,66
245,143,35,40,68,20
155,44,22,13,9,58
315,141,43,1,97,83
351,205,66,73,66,55
234,81,6,32,43,83
225,121,21,27,73,6
471,216,74,86,56,97
210,123,82,5,36,39
214,110,57,2,51,78
368,170,51,74,45,35
333,189,58,50,81,27
251,148,94,16,38,35
266,128,42,84,2,96
331,243,60,93,90,49
301,220,68,83,69,3
341,249,78,95,76,46
224,113,74,21,18,7
332,116,9,75,32,48
269,173,68,23,82,0
284,160,94,38,28,85
389,183,61,29,93,98
353,169,1,99,69,61
278,89,41,44,4,17
224,127,45,14,68,37
367,186,23,76,87,47
283,166,69,16,81,34
214,107,26,31,50,13
325,218,63,81,74,35
238,129,51,1,77,31
345,147,1,63,83,36
335,160,35,35,90,68
264,172,47,56,69,5
353,196,31,90,75,23
202,98,26,54,18,44
361,171,85,40,46,93
274,187,67,35,85,53
198,107,43,2,62,5
233,133,31,61,41,61
330,159,37,27,95,61
406,184,61,75,48,81
226,103,34,16,53,59
263,110,15,15,80,18
309,143,11,35,97,98
177,133,2,54,77,26
278,103,24,17,62,75
253,199,43,90,66,28
228,96,13,39,44,82
335,173,52,82,39,61
429,262,99,95,68,86
152,103,1,44,58,14
380,228,77,93,58,5
400,176,91,61,24,54
434,262,72,95,95,67
118,41,0,37,4,21
364,119,69,44,6,90
374,162,2,90,70,64
339,177,87,6,84,22
292,132,52,5,75,65
390,225,78,62,85,97
215,105,37,44,24,62
272,118,83,6,29,51
459,228,91,95,42,74
371,193,99,93,1,29
195,76,3,36,37,54
229,96,8,10,78,34
353,208,88,68,52,90
208,104,52,40,12,5
433,235,49,96,90,86
220,115,38,59,18,6
319,72,15,31,26,55
265,90,31,35,24,57
310,140,74,28,38,32
253,169,37,55,77,17
339,181,93,31,57,60
322,145,97,11,37,95
366,208,96,74,38,74
313,198,94,86,18,52
358,171,64,10,97,59
367,215,94,31,90,51
267,140,12,67,61,28
331,150,61,55,34,58
231,102,19,8,75,26
358,173,71,78,24,84
338,117,29,32,56,97
420,218,79,59,80,25
394,180,32,58,90,63
205,154,35,98,21,19
381,215,77,92,46,39
368,204,90,29,85,80
403,187,77,86,24,87
319,138,13,53,72,92
277,134,71,60,3,90
264,180,15,89,76,8
276,94,4,44,46,96
254,127,56,11,60,7
389,184,5,81,98,62
317,143,83,55,5,97
301,181,88,24,69,20
325,142,40,86,16,19
398,196,47,65,84,91
322,146,84,18,44,17
146,58,27,5,26,18
399,250,65,94,91,24
211,130,4,96,30,39
204,93,24,43,26,14
312,136,28,62,46,79
408,222,65,63,94,53
356,180,35,95,50,32
306,169,72,86,11,7
257,154,37,38,79,92
278,136,58,69,9,29
300,137,53,56,28,34
274,135,98,24,13,36
280,178,65,57,56,5
422,244,88,95,61,94
283,72,24,30,18,46
458,257,86,97,74,78
335,157,85,32,40,81
199,71,21,19,31,37
330,236,66,89,81,42
319,90,1,51,38,88
252,118,59,12,47,21
175,41,5,17,19,17
342,141,76,58,7,44
267,108,47,5,56,37
252,154,56,19,79,39
187,115,30,55,30,15
363,191,40,67,84,80
339,135,21,88,26,63
283,177,68,17,92,14
201,96,28,64,4,36
261,133,65,51,17,28
329,234,95,44,95,39
316,138,27,41,70,96
269,160,92,28,40,17
304,153,40,14,99,60
381,155,31,66,58,57
232,123,35,76,12,40
252,159,67,62,30,1
343,131,93,13,25,67
312,166,42,57,67,92
200,140,94,39,7,32
275,201,67,54,80,19
311,127,43,12,72,80
405,153,66,47,40,95
299,127,88,24,15,78
210,159,38,75,46,10
308,173,73,99,1,17
201,123,15,62,46,7
304,119,32,61,26,47
240,155,70,69,16,2
182,81,52,11,18,3
337,209,87,71,51,82
385,205,81,96,28,63
201,111,35,4,72,77
300,162,48,51,63,70
412,158,58,18,82,86
257,203,99,6,98,45
253,115,38,11,66,10
378,173,76,2,95,93
214,121,26,11,84,33
328,106,32,3,71,65
307,159,6,98,55,0
431,262,82,96,84,86
135,49,29,17,3,9
334,180,29,66,85,84
356,167,88,20,59,45
301,232,52,82,98,13
294,86,24,41,21,79
362,177,93,59,25,70
312,175,70,67,38,40
320,172,56,78,38,36
300,70,9,51,10,99
255,195,61,58,76,24
260,108,42,19,47,32
324,99,6,10,83,56
180,116,4,84,28,28
381,196,50,47,99,99
276,186,84,50,52,4
338,165,82,57,26,66
357,181,33,56,92,83
275,102,11,69,22,76
185,59,14,45,0,30
238,106,51,39,16,94
166,81,40,24,17,2
289,148,62,30,56,65
436,203,94,56,53,62
290,184,97,70,17,78
263,48,21,25,2,87
305,141,32,67,42,12
188,127,21,25,81,56
285,135,38,21,76,53
323,163,59,44,60,30
317,223,83,79,61,26
171,61,3,27,31,41
172,94,48,3,43,71
432,165,38,70,57,97
305,180,85,53,42,45
406,261,96,87,78,24
236,35,22,5,8,99
295,208,76,91,41,14
354,161,37,68,56,93
289,111,21,67,23,53
291,171,29,53,89,27
269,66,20,7,39,88
262,149,70,14,65,26
327,202,82,90,30,97
332,175,64,13,98,57
298,129,7,44,78,72
245,71,32,26,13,48
253,109,7,89,13,33
357,97,73,9,15,94
273,215,86,56,73,20
353,197,92,54,51,32
449,224,94,64,66,61
209,45,37,0,8,51
317,138,21,85,32,33
386,231,69,76,86,11
263,128,12,20,96,6
388,196,86,43,67,96
283,166,88,49,29,10
347,147,97,24,26,68
375,196,58,80,58,97
342,142,72,39,31,69
367,122,9,58,55,66
273,146,87,5,54,19
224,124,57,33,34,22
247,120,55,8,57,8
302,138,33,21,84,72
276,144,57,59,28,45
291,147,71,19,57,72
189,73,47,15,11,69
271,123,30,6,87,56
401,200,89,29,82,83
311,186,91,52,43,33
191,69,8,47,14,55
320,113,45,63,5,46
397,192,92,6,94,33
244,133,18,24,91,94
292,103,16,12,75,27
325,115,50,28,37,69
324,193,89,78,26,8
249,152,82,67,3,15
339,124,5,22,97,87
438,261,89,94,78,88
330,139,31,98,10,63
295,167,85,50,32,45
383,229,68,66,95,74
401,156,95,48,13,63
232,99,8,16,75,44
230,69,53,14,2,73
241,115,71,17,27,11
248,106,72,15,19,91
251,37,15,2,20,45
293,184,61,52,71,81
376,205,72,62,71,61
249,142,37,73,32,29
322,146,65,34,47,72
329,187,40,65,82,29
278,113,19,71,23,85
244,59,51,8,0,40
338,167,22,90,55,50
441,176,81,71,24,97
233,89,31,7,51,58
238,138,97,37,4,62
249,113,45,55,13,51
236,160,60,17,83,70
357,210,34,79,97,28
304,207,72,41,94,67
258,102,60,35,7,91
279,90,17,71,2,91
345,243,90,80,73,12
349,154,26,34,94,90
223,50,6,24,20,30
285,131,56,71,4,2
349,164,59,54,51,87
388,174,64,27,83,72
320,196,87,23,86,96
249,69,19,31,19,38
316,160,25,99,36,62
266,134,52,82,0,57
296,66,18,45,3,68
312,174,69,10,95,96
323,193,94,45,54,65
328,88,56,1,31,52
323,150,36,18,96,78
188,29,12,9,8,65
404,244,81,83,80,27
400,211,66,93,52,41
237,179,43,70,66,5
364,207,86,80,41,74
328,173,92,6,75,22
196,107,8,74,25,27
300,157,80,11,66,66
294,164,70,75,19,47
307,182,73,65,44,60
377,200,29,85,86,79
226,93,2,57,34,68
291,121,7,75,39,37
367,166,68,24,74,47
367,168,78,28,62,81
137,65,1,25,39,44
287,167,94,3,70,5
262,154,94,41,19,1
432,180,86,81,13,92
359,212,80,87,45,75
319,153,84,24,45,3
332,90,52,37,1,99
278,136,13,65,58,0
307,184,41,55,88,35
150,92,39,45,8,0
281,122,69,25,28,99
259,101,13,84,4,49
380,224,82,99,43,42
290,92,37,51,4,81
301,149,44,52,53,79
250,115,26,34,55,74
249,56,0,32,24,78
249,185,75,42,68,1
349,217,32,95,90,26
339,187,64,31,92,84
379,182,36,70,76,18
387,235,74,96,65,31
417,233,61,73,99,60
245,111,52,21,38,98
247,178,45,73,60,18
358,205,91,27,87,40
323,157,91,8,58,26
250,126,59,26,41,90
230,97,63,32,2,92
249,68,4,48,16,60
240,145,36,17,92,59
239,115,3,66,46,3
312,188,16,82,90,55
184,89,34,13,42,56
259,113,15,78,20,69
401,250,86,73,91,1
339,171,16,87,68,62
251,117,39,16,62,22
439,245,92,82,71,44
440,220,56,92,72,96
222,94,41,25,28,38
298,100,59,35,6,83
246,90,13,11,66,55
475,228,86,73,69,69
289,67,17,47,3,89
428,274,95,95,84,70
240,101,8,68,25,35
173,124,3,39,82,3
152,52,11,38,3,21
348,103,64,34,5,86
224,65,33,15,17,65
233,126,87,37,2,12
468,262,82,96,84,80
285,128,32,61,35,12
315,168,13,94,61,72
297,172,89,10,73,8
241,154,67,12,75,19
325,190,21,89,80,78
239,71,11,16,44,36
330,90,1,57,32,95
234,133,75,44,14,6
244,146,41,49,56,32
295,144,36,26,82,34
433,253,88,76,89,52
281,125,22,26,77,6
356,199,64,68,67,18
201,73,11,19,43,86
337,132,77,33,22,79
288,99,13,68,18,96
472,237,82,92,63,69
438,181,74,14,93,91
421,186,84,45,57,65
348,85,3,23,59,93
298,121,78,2,41,26
273,123,17,43,63,64
278,174,15,78,81,71
191,125,63,6,56,65
363,214,51,85,78,68
235,128,18,34,76,33
368,230,51,99,80,83
288,81,24,1,56,88
173,68,8,24,36,12
386,189,83,79,27,92
294,146,31,88,27,34
376,161,26,57,78,96
194,12,4,7,1,82
290,130,21,66,43,87
252,70,37,15,18,77
360,229,40,94,95,82
323,192,94,90,8,84
245,165,97,68,0,5
325,161,27,87,47,68
184,124,52,42,30,41
295,142,92,23,27,39
373,229,83,61,85,72
296,154,13,67,74,48
281,90,18,41,31,5
323,188,7,97,84,97
426,193,83,19,91,99
376,174,36,60,78,61
340,184,14,80,90,49
346,119,46,8,65,97
220,129,69,27,33,79
215,97,7,89,1,62
204,110,18,19,73,65
273,146,48,70,28,73
312,103,11,13,79,59
238,77,18,40,19,39
217,64,31,17,16,58
240,113,65,29,19,91
376,147,33,47,67,52
293,108,1,11,96,87
419,218,48,97,73,37
290,159,15,48,96,74
281,151,38,59,54,59
201,88,30,36,22,39
391,181,75,67,39,70
284,212,29,98,85,16
279,81,28,49,4,82
329,159,30,56,73,58
224,99,89,4,6,29
365,204,34,89,81,42
399,173,64,73,36,86
289,74,16,40,18,83
249,123,41,21,61,62
246,60,35,22,3,93
360,193,81,55,57,89
367,159,41,25,93,64
331,193,66,93,34,25
205,99,26,2,71,70
202,112,96,0,16,19
347,160,17,54,89,71
310,226,81,73,72,28
217,114,32,17,65,7
270,124,39,55,30,40
245,176,4,84,88,2
308,179,21,95,63,41
347,159,95,36,28,44
283,126,77,20,29,34
394,223,60,64,99,72
291,187,93,40,54,32
290,119,79,2,38,99
323,200,87,21,92,26
249,106,25,81,0,54
268,181,78,68,35,63
259,134,44,48,42,47
308,149,52,14,83,88
257,138,49,25,64,32
320,238,73,87,78,34
180,129,77,36,16,23
344,196,50,81,65,15
367,195,28,89,78,43
328,193,94,96,3,26
220,86,1,17,68,55
397,201,89,33,79,73
358,252,86,84,82,62
322,163,84,36,43,70
316,163,27,92,44,32
295,120,25,40,55,31
391,190,82,93,15,95
469,223,93,64,66,81
281,82,35,1,46,50
393,236,85,61,90,62
229,144,17,62,65,22
283,154,24,83,47,41
312,159,75,26,58,69
322,145,74,32,39,86
261,117,62,23,32,6
159,104,0,57,47,26
263,164,95,58,11,96
180,71,34,33,4,3
324,169,90,31,48,67
288,118,50,41,27,99
318,196,72,78,46,92
263,23,17,2,4,81
299,134,30,68,36,68
337,214,81,70,63,69
348,187,77,53,57,30
372,210,81,69,60,64
172,109,63,1,45,25
391,157,12,87,58,57
353,218,65,96,57,28
299,68,22,40,6,89
312,204,73,97,34,16
476,223,85,50,88,90
226,87,14,7,66,90
342,155,54,55,46,88
448,215,85,41,89,75
177,62,34,1,27,17
422,204,54,71,79,79
345,154,54,89,11,83
356,197,87,47,63,9
181,90,23,20,47,8
422,220,61,88,71,97
382,171,36,47,88,68
465,204,70,57,77,92
186,150,30,89,31,33
395,181,93,70,18,53
206,141,61,15,65,50
281,66,19,15,32,48
355,174,71,56,47,11
234,136,73,12,51,36
354,194,88,64,42,17
321,241,59,92,90,40
264,176,75,30,71,56
230,82,33,37,12,32
334,176,18,91,67,68
350,119,76,28,15,78
282,177,42,88,47,63
290,208,87,33,88,37
225,99,7,29,63,68
244,101,1,75,25,41
333,177,98,60,19,12
387,268,94,77,97,45
358,155,69,58,28,51
341,192,94,16,82,56
304,172,36,66,70,26
326,179,76,26,77,27
334,196,41,75,80,58
184,44,43,0,1,99
363,213,78,94,41,65
280,196,1,96,99,64
355,179,73,36,70,63
235,96,43,20,33,91
182,106,36,47,23,53
226,88,59,23,6,58
243,100,38,24,38,5
185,90,7,1,82,2
200,131,56,47,28,44
264,191,72,47,72,10
268,176,58,38,80,92
340,169,95,58,16,73
245,109,62,8,39,53
315,175,67,52,56,65
198,75,54,15,6,5
269,88,24,37,27,79
361,193,48,77,68,70
286,143,27,31,85,50
344,162,20,76,66,96
227,92,70,3,19,37
291,132,18,85,29,80
335,192,92,99,1,69
351,137,76,15,46,82
371,239,72,82,85,66
269,133,31,5,97,22
333,132,97,6,29,42
155,114,12,39,63,15
274,135,24,44,67,25
319,191,57,73,61,68
224,151,42,70,39,1
428,252,78,89,85,36
235,165,18,81,66,41
266,109,16,92,1,14
418,236,79,85,72,75
280,175,68,39,68,4
140,32,14,5,13,37
234,75,19,52,4,57
320,109,6,63,40,70
351,132,71,3,58,81
263,111,56,7,48,90
327,215,49,91,75,18
314,74,13,45,16,91
322,161,97,13,51,60
291,95,9,64,22,86
341,158,40,75,43,76
206,77,19,20,38,91
265,132,35,35,62,27
244,163,98,57,8,25
322,201,70,83,48,75
270,193,66,36,91,16
318,216,80,78,58,4
326,169,34,53,82,72
176,64,31,29,4,44
285,138,70,18,50,0
316,119,24,78,17,79
349,208,99,80,29,22
353,248,61,89,98,52
215,117,19,25,73,16
455,258,75,95,88,64
277,152,46,98,8,94
331,145,92,41,12,73
316,199,78,64,57,34
274,162,10,80,72,12
355,167,86,44,37,74
276,176,54,37,85,24
349,71,37,21,13,96
333,116,93,6,17,57
338,171,82,37,52,46
308,212,52,97,63,17
328,190,74,50,66,76
281,174,99,36,39,7
430,190,49,69,72,90
357,256,64,98,94,27
325,193,37,72,84,10
245,178,36,75,67,14
351,148,77,28,43,67
237,101,38,10,53,73
307,174,77,44,53,64
213,133,79,6,48,13
271,149,71,13,65,13
206,83,14,57,12,59
249,94,0,29,65,93
253,119,14,89,16,54
302,75,56,6,13,64
330,154,19,53,82,69
307,92,65,13,14,41
268,108,25,6,77,42
303,165,4,88,73,41
349,180,17,96,67,27
303,139,20,87,32,50
304,72,10,16,46,94
291,173,36,64,73,84
327,139,45,86,8,65
191,100,69,30,1,35
289,131,37,9,85,8
357,185,78,74,33,73
403,183,91,20,72,63
414,268,88,97,83,72
140,124,30,82,12,1
242,133,74,40,19,75
374,222,28,97,97,4
296,140,59,75,6,47
309,135,71,25,39,30
200,108,4,58,46,5
319,163,3,67,93,83
287,173,36,96,41,34
112,50,1,37,12,7
325,157,80,39,38,47
264,69,65,2,2,21
282,87,3,26,58,40
391,147,22,72,53,94
239,71,19,40,12,58
358,181,46,88,47,45
336,200,95,22,83,87
294,135,89,35,11,52
269,78,9,35,34,60
408,225,89,80,56,95
453,196,75,40,81,99
223,128,53,66,9,41
267,167,39,76,52,38
269,147,78,58,11,10
285,144,74,23,47,50
251,121,39,26,56,25
250,193,72,86,35,11
314,118,1,38,79,31
298,181,77,71,33,49
418,255,94,98,63,68
341,140,54,35,51,85
242,123,96,16,11,78
268,229,82,96,51,10
238,142,73,33,36,19
271,163,41,84,38,33
297,166,62,78,26,31
304,167,92,34,41,50
226,101,24,51,26,81
233,96,52,38,6,45
213,142,37,75,30,38
190,123,65,19,39,21
260,80,31,2,47,26
292,140,51,3,86,54
240,39,7,5,27,42
287,148,91,53,4,48
373,192,73,94,25,61
241,116,79,12,25,45
277,106,86,2,18,28
343,149,19,81,49,10
257,73,47,18,8,3
445,260,70,93,97,64
259,144,49,41,54,37
162,73,29,39,5,4
232,122,65,26,31,26
322,198,76,80,42,65
287,143,42,73,28,55
396,195,99,31,65,75
330,196,30,76,90,15
217,159,52,78,29,0
240,94,47,12,35,72
330,189,43,98,48,83
400,205,84,32,89,26
310,196,31,86,79,33
250,101,8,17,76,11
424,208,58,60,90,86
289,78,23,16,39,32
244,93,3,60,30,67
220,118,73,19,26,27
213,101,53,47,1,35
394,230,63,75,92,81
332,149,27,76,46,71
344,89,50,1,38,86
209,105,62,13,30,36
316,193,74,96,23,48
286,125,32,53,40,57
283,109,49,12,48,91
337,210,73,45,92,86
419,180,25,76,79,86
202,37,28,8,1,22
342,171,56,78,37,60
238,136,52,73,11,72
151,38,23,6,9,83
293,191,49,53,89,61
264,110,16,28,66,51
327,187,99,20,68,17
362,174,83,57,34,57
339,127,3,26,98,94
261,116,41,52,23,23
368,238,95,58,85,77
441,213,50,83,80,55
354,184,56,50,78,40
263,169,24,81,64,24
428,191,99,17,75,74
222,177,14,89,74,11
316,99,35,50,14,60
350,153,51,34,68,86
220,104,31,5,68,12
138,77,63,4,10,46
313,179,88,49,42,56
354,181,68,81,32,95
233,152,12,78,62,45
375,142,51,78,13,67
316,179,81,92,6,58
326,197,46,81,70,5
254,151,34,87,30,60
285,152,25,90,37,33
356,136,77,48,11,81
334,157,66,27,64,7
339,99,0,43,56,54
456,271,92,87,92,84
253,204,75,36,93,21
266,81,31,11,39,1
309,78,18,3,57,75
262,163,29,85,49,39
209,137,31,53,53,1
153,34,15,10,9,79
392,204,91,48,65,41
348,206,31,91,84,17
424,187,41,64,82,82
268,184,77,58,49,20
340,112,17,5,90,52
216,119,19,13,87,39
272,171,73,54,44,50
294,174,5,98,71,6
294,93,45,7,41,46
257,103,85,18,0,3
364,228,45,90,93,31
346,213,54,80,79,46
296,128,65,62,1,6
343,203,73,84,46,51
268,117,33,77,7,68
302,185,52,61,72,14
303,217,56,82,79,11
335,186,74,67,45,51
375,216,95,42,79,13
288,199,93,96,10,2
337,161,9,86,66,97
314,171,12,89,70,28
352,136,43,33,60,90
350,134,68,14,52,75
252,104,7,2,95,8
365,191,8,90,93,78
198,70,35,32,3,51
278,97,27,40,30,72
344,197,60,46,91,81
316,101,0,51,50,63
345,173,43,63,67,91
205,119,34,22,63,69
381,182,37,53,92,95
336,184,98,45,41,59
408,216,91,40,85,23
154,125,65,49,11,2
247,95,15,52,28,86
337,136,2,45,89,50
290,138,66,32,40,28
394,128,5,90,33,87
206,119,36,34,49,2
289,167,83,78,6,44
202,112,33,20,59,9
254,101,11,78,12,35
307,142,43,13,86,75
244,76,29,45,2,92
262,158,5,58,95,49
321,197,96,64,37,33
197,121,36,44,41,20
395,207,77,38,92,77
348,192,34,81,77,43
294,151,31,58,62,43
341,98,17,5,76,94
214,139,93,1,45,27
270,147,25,81,41,13
301,216,80,73,63,49
317,131,62,3,66,19
231,102,25,72,5,59
265,133,37,61,35,29
259,140,42,71,27,97
388,233,99,54,80,64
288,106,35,41,30,58
465,286,98,98,90,65
213,97,4,45,48,11
194,142,93,49,0,34
244,165,10,90,65,9
384,248,95,86,67,75
312,186,51,97,38,48
281,102,35,32,35,49
381,232,98,56,78,47
325,161,49,19,93,34
286,134,82,42,10,49
240,105,91,14,0,41
312,159,43,32,84,15
248,187,88,45,54,32
213,122,9,68,45,36
176,73,44,17,12,75
230,80,27,25,28,4
267,166,87,1,78,69
280,138,69,40,29,27
278,107,17,39,51,99
224,130,25,53,52,1
384,240,81,95,64,43
245,130,57,19,54,24
339,149,59,74,16,64
235,130,85,14,31,2
307,186,34,60,92,14
348,164,70,29,65,50
422,181,65,31,85,82
238,83,58,8,17,35
290,161,43,26,92,96
463,292,98,96,98,80
258,147,85,25,37,4
195,64,16,18,30,42
263,114,56,47,11,30
276,169,60,15,94,34
276,171,38,48,85,54
273,139,42,75,22,38
318,149,26,24,99,56
292,166,93,41,32,30
344,233,92,72,69,3
172,101,80,11,10,68
346,225,92,81,52,43
294,98,12,25,61,36
272,109,39,60,10,57
363,173,31,80,62,70
335,183,74,39,70,69
307,147,31,96,20,86
246,101,47,52,2,70
206,112,48,36,28,3
254,108,3,88,17,5
219,158,57,30,71,5
174,82,0,77,5,39
197,98,59,18,21,5
276,137,95,9,33,42
213,130,55,6,69,1
385,135,50,10,75,87
337,203,53,98,52,29
282,96,23,55,18,98
176,78,29,18,31,27
452,247,72,94,81,64
308,98,13,4,81,99
306,175,42,37,96,70
218,61,50,3,8,12
205,28,7,10,11,58
237,68,45,11,12,58
394,199,79,72,48,68
390,217,94,44,79,8
318,156,99,28,29,43
143,58,11,46,1,18
412,187,68,88,31,80
229,111,31,52,28,33
315,104,8,16,80,96
423,219,60,81,78,58
235,87,31,46,10,75
309,192,63,70,59,22
325,174,95,17,62,64
331,136,78,27,31,85
222,114,28,1,85,36
322,114,4,39,71,26
339,151,47,65,39,6
383,178,23,64,91,64
248,68,2,50,16,21
443,214,99,67,48,99
242,134,49,49,36,18
265,135,16,85,34,13
208,119,24,31,64,23
286,123,12,58,53,38
331,126,40,44,42,98
321,131,4,95,32,47
359,184,91,47,46,52
377,175,80,44,51,74
402,191,65,92,34,83
261,115,16,63,36,57
381,228,46,90,92,95
335,165,54,80,31,99
411,252,81,95,76,98
270,133,63,48,22,48
271,77,22,3,52,89
130,88,20,21,47,4
197,131,4,89,38,33
170,58,11,10,37,81
253,96,11,33,52,59
230,115,22,54,39,12
201,136,33,57,46,29
118,36,4,12,20,5
234,166,54,88,24,48
189,41,0,21,20,13
391,216,78,65,73,81
196,88,11,19,58,74
321,136,20,71,45,47
350,177,13,78,86,85
312,184,58,38,88,28
344,133,41,22,70,85
201,51,3,21,27,60
283,183,72,58,53,49
397,237,77,73,87,66
252,122,73,18,31,43
239,173,21,83,69,6
320,170,55,79,36,62
204,128,59,65,4,46
202,107,19,69,19,7
455,204,83,25,96,77
262,125,90,19,16,70
342,119,19,91,9,69
416,180,43,42,95,79
378,188,62,38,88,82
420,185,95,16,74,88
385,153,64,59,30,85
353,120,22,55,43,60
338,109,41,46,22,91
306,134,76,16,42,81
294,119,53,21,45,83
284,83,57,12,14,53
325,143,80,32,31,79
247,181,43,49,89,44
377,189,51,92,46,3
234,84,2,35,47,37
187,98,29,48,21,31
347,145,1,92,52,83
354,163,58,33,72,75
341,123,52,27,44,42
392,246,86,96,64,83
295,156,55,47,54,51
214,143,22,78,43,37
353,150,30,95,25,92
323,179,84,7,88,9
259,189,29,99,61,17
266,88,14,6,68,82
385,202,88,67,47,72
284,124,39,5,80,50
214,49,17,32,0,18
329,166,97,5,64,21
310,194,85,57,52,76
407,206,81,55,70,55
297,126,4,86,36,16
267,129,19,11,99,76
409,135,85,35,15,85
417,250,91,64,95,72
400,238,61,97,80,19
435,241,98,59,84,94
374,141,50,33,58,97
352,192,44,50,98,76
272,113,35,3,75,42
246,170,88,35,47,38
391,187,94,8,85,51
263,69,7,58,4,68
265,83,40,4,39,48
293,95,55,3,37,90
208,85,39,46,0,45
264,81,7,20,54,98
384,278,91,97,90,58
384,207,97,66,44,65
219,57,40,3,14,93
335,194,98,40,56,56
477,223,97,89,37,93
231,171,85,4,82,41
320,153,47,59,47,81
245,136,28,77,31,0
324,166,60,24,82,69
424,215,43,73,99,94
246,145,40,47,58,5
161,76,14,21,41,16
397,157,67,7,83,70
389,153,2,63,88,96
311,102,38,4,60,44
415,208,67,55,86,78
239,120,12,72,36,2
318,212,92,48,72,32
292,108,12,19,77,63
216,23,2,0,21,17
429,148,18,60,70,98
277,141,65,18,58,53
345,190,53,56,81,43
235,44,12,21,11,27
285,118,93,18,7,64
291,90,5,26,59,48
474,230,98,89,43,57
292,145,32,85,28,99
315,203,96,91,16,70
264,188,66,74,48,6
226,125,23,68,34,59
273,97,32,22,43,34
247,162,8,88,66,9
241,69,7,50,12,99
275,160,77,25,58,76
276,143,20,45,78,72
334,142,62,80,0,71
159,69,15,49,5,8
353,202,23,94,85,3
177,54,28,7,19,24
243,98,9,49,40,55
305,175,65,86,24,61
271,86,43,3,40,22
221,164,75,53,36,2
251,77,23,37,17,88
311,104,10,47,47,91
284,270,92,88,90,3
187,124,35,19,70,32
258,173,40,70,63,37
249,65,28,14,23,80
111,72,22,36,14,10
273,95,42,37,16,45
337,180,17,73,90,54
418,225,91,70,64,65
