total,total_big3,yw,sx,yy,wl
381,155,31,66,58,57
381,168,31,90,47,87
381,168,49,28,91,35
381,171,0,94,77,57
381,177,48,43,86,56
381,180,56,49,75,49
381,182,37,53,92,95
381,187,86,44,57,75
381,189,96,59,34,87
381,190,82,77,31,68
381,192,93,71,28,95
381,195,56,63,76,76
381,195,72,32,91,35
381,195,83,71,41,66
381,196,50,47,99,99
381,199,27,85,87,59
381,204,49,92,63,59
381,206,89,35,82,47
381,209,80,49,80,32
381,215,77,92,46,39
381,215,80,67,68,26
381,217,82,89,46,73
381,217,93,79,45,21
381,222,64,79,79,5
381,228,46,90,92,95
381,232,98,56,78,47
381,233,65,90,78,37
381,242,59,96,87,92
381,256,72,88,96,48
381,256,77,90,89,35
381,257,83,97,77,48
382,129,35,43,51,70
382,137,48,84,5,96
382,153,63,87,3,49
382,153,82,34,37,43
382,154,44,97,13,92
382,165,76,43,46,74
382,167,56,87,24,86
382,169,73,93,3,67
382,170,80,31,59,99
382,171,36,47,88,68
382,171,55,44,72,44
382,174,21,59,94,86
382,176,78,24,74,40
382,178,72,9,97,49
382,180,32,73,75,84
382,187,81,44,62,98
382,187,83,86,18,48
382,193,40,55,98,74
382,193,75,94,24,68
382,195,53,68,74,26
382,195,54,98,43,61
382,205,93,28,84,64
382,213,77,90,46,5
382,220,58,76,86,3
382,222,62,77,83,17
382,225,90,39,96,72
382,225,93,65,67,43
382,227,98,91,38,29
382,228,83,57,88,77
382,232,71,71,90,85
383,134,30,14,90,92
383,141,33,78,30,78
383,145,83,22,40,69
383,149,74,56,19,65
383,155,19,51,85,88
383,161,87,19,55,55
383,166,83,43,40,72
383,172,83,12,77,97
383,174,51,57,66,72
383,175,10,66,99,71
383,175,73,31,71,73
383,176,20,95,61,79
383,178,23,64,91,64
383,178,78,6,94,94
383,180,44,52,84,77
383,180,62,93,25,48
383,186,88,56,42,55
383,187,80,46,61,55
383,189,79,68,42,18
383,190,81,10,99,99
383,191,55,74,62,68
383,197,81,91,25,84
383,199,67,68,64,86
383,205,31,76,98,92
383,205,96,43,66,83
383,214,24,91,99,79
383,215,72,62,81,69
383,216,76,77,63,51
383,218,78,81,59,95
383,223,89,36,98,68
383,225,60,77,88,63
383,225,88,40,97,69
383,227,70,68,89,34
383,229,68,66,95,74
383,232,88,59,85,30
384,143,80,44,19,90
384,146,50,13,83,81
384,147,73,51,23,68
384,148,83,4,61,98
384,149,84,25,40,55
384,161,31,51,79,73
384,162,88,30,44,81
384,163,76,81,6,99
384,171,97,74,0,56
384,173,33,45,95,87
384,173,49,43,81,95
384,175,89,79,7,93
384,190,77,89,24,84
384,191,48,62,81,34
384,197,94,66,37,77
384,201,48,70,83,62
384,205,91,97,17,23
384,207,97,66,44,65
384,223,54,95,74,88
384,229,89,78,62,49
384,229,98,76,55,64
384,236,86,68,82,81
384,237,91,53,93,33
384,240,81,95,64,43
384,248,95,86,67,75
384,278,91,97,90,58
385,129,24,79,26,85
385,133,92,3,38,94
385,135,50,10,75,87
385,142,32,64,46,97
385,145,97,46,2,97
385,148,70,58,20,81
385,153,64,59,30,85
385,156,4,66,86,62
385,158,60,64,34,87
385,168,5,88,75,82
385,174,72,16,86,74
385,177,57,59,61,78
385,190,96,88,6,57
385,202,88,67,47,72
385,205,81,96,28,63
385,208,35,95,78,40
385,210,77,94,39,74
385,211,80,85,46,58
385,212,83,97,32,60
385,214,89,48,77,59
385,215,74,76,65,99
385,225,71,95,59,65
385,237,70,68,99,95
385,247,58,94,95,4
386,127,69,30,28,93
386,130,33,0,97,69
386,137,71,29,37,87
386,156,56,33,67,78
386,169,4,66,99,92
386,176,2,88,86,76
386,177,96,33,48,60
386,180,68,67,45,74
386,182,52,36,94,86
386,182,91,73,18,91
386,186,88,15,83,88
386,189,83,79,27,92
386,192,85,75,32,76
386,197,98,77,22,84
386,198,29,88,81,77
386,198,89,14,95,50
386,200,67,90,43,65
386,200,90,51,59,82
386,204,73,62,69,20
386,205,72,76,57,31
386,207,56,78,73,91
386,218,76,80,62,38
386,219,56,96,67,78
386,219,89,99,31,24
386,220,47,82,91,76
386,225,96,72,57,16
386,231,69,76,86,11
386,249,94,76,79,16
386,256,80,90,86,54
386,258,78,97,83,46
386,268,99,91,78,37
387,136,38,18,80,82
387,142,16,34,92,87
387,160,63,62,35,47
387,162,9,76,77,75
387,165,46,20,99,44
387,169,42,58,69,55
387,170,89,13,68,64
387,171,84,31,56,94
387,171,93,62,16,39
387,180,39,47,94,70
387,184,62,29,93,84
387,186,97,47,42,75
387,189,80,66,43,21
387,190,99,16,75,90
387,191,36,65,90,99
387,193,24,82,87,17
387,203,87,72,44,83
387,207,67,44,96,26
387,208,43,97,68,72
387,219,64,91,64,80
387,223,96,73,54,29
387,235,74,96,65,31
387,235,76,70,89,40
387,243,73,93,77,39
387,268,94,77,97,45
387,282,95,96,91,35
388,127,47,34,46,97
388,136,80,52,4,82
388,152,79,31,42,99
388,154,96,47,11,63
388,166,37,39,90,66
388,174,64,27,83,72
388,179,10,72,97,22
388,181,25,97,59,13
388,183,13,95,75,71
388,186,69,53,64,79
388,189,83,48,58,14
388,189,92,1,96,63
388,193,53,79,61,33
388,193,99,0,94,70
388,196,86,43,67,96
388,197,73,71,53,84
388,203,44,82,77,63
388,205,49,58,98,58
388,219,71,57,91,59
388,220,88,34,98,79
388,229,56,87,86,72
388,233,93,71,69,81
388,233,99,54,80,64
388,257,69,91,97,88
389,140,47,92,1,86
389,144,32,13,99,98
389,152,65,6,81,85
389,153,2,63,88,96
389,159,46,20,93,83
389,179,36,89,54,39
389,180,55,54,71,85
389,183,61,29,93,98
389,184,5,81,98,62
389,188,30,90,68,33
389,194,54,91,49,58
389,194,84,37,73,23
389,198,42,77,79,64
389,200,62,66,72,76
389,206,92,46,68,98
389,212,35,98,79,41
389,212,37,90,85,79
389,226,89,80,57,59
389,242,86,65,91,32
389,261,88,87,86,36
389,273,96,94,83,87
390,123,60,16,47,90
390,144,10,71,63,99
390,165,69,56,40,60
390,190,84,34,72,59
390,200,94,57,49,32
390,203,54,97,52,5
390,204,96,58,50,46
390,206,39,93,74,97
390,206,77,62,67,69
390,217,94,44,79,8
390,218,42,90,86,52
390,219,85,42,92,33
390,221,84,76,61,65
390,223,69,76,78,72
390,223,98,30,95,55
390,225,78,62,85,97
390,227,69,74,84,18
390,274,93,85,96,27
391,119,64,6,49,85
391,143,58,42,43,98
391,147,22,72,53,94
391,155,19,76,60,50
391,157,12,87,58,57
391,164,89,23,52,61
391,167,47,98,22,76
391,181,75,67,39,70
391,181,98,10,73,70
391,184,65,82,37,66
391,184,78,60,46,78
391,187,94,8,85,51
391,190,82,93,15,95
391,197,74,98,25,54
391,198,65,46,87,99
391,199,85,56,58,71
391,209,62,78,69,63
391,216,78,65,73,81
391,224,56,83,85,37
391,233,92,83,58,14
391,236,90,78,68,38
391,243,97,82,64,37
391,251,72,92,87,45
392,126,81,34,11,78
392,128,19,22,87,92
392,130,40,5,85,97
392,138,13,64,61,84
392,155,54,16,85,84
392,156,0,89,67,65
392,158,68,42,48,84
392,167,75,66,26,88
392,172,27,62,83,91
392,190,73,96,21,77
392,193,60,81,52,62
392,195,26,79,90,84
392,196,72,59,65,73
392,199,55,58,86,78
392,204,83,77,44,81
392,204,91,48,65,41
392,206,74,93,39,44
392,211,79,78,54,22
392,229,77,54,98,29
392,246,86,96,64,83
392,247,77,75,95,59
392,247,88,86,73,33
392,247,94,66,87,29
393,147,65,62,20,85
393,148,65,45,38,89
393,150,19,57,74,74
393,152,40,54,58,86
393,157,60,36,61,87
393,175,13,70,92,86
393,176,27,57,92,49
393,188,72,57,59,99
393,190,92,47,51,78
393,194,81,72,41,64
393,198,32,72,94,43
393,210,92,65,53,24
393,211,70,68,73,61
393,213,84,40,89,27
393,214,92,52,70,33
393,228,95,53,80,18
393,228,96,78,54,88
393,231,65,97,69,92
393,236,85,61,90,62
393,241,88,69,84,86
393,246,89,60,97,42
393,248,75,90,83,73
393,258,92,71,95,87
393,260,65,98,97,24
393,285,94,97,94,6
394,128,5,90,33,87
394,131,21,69,41,89
394,139,44,76,19,81
394,149,54,27,68,59
394,156,61,80,15,93
394,157,91,30,36,94
394,166,45,40,81,74
394,175,97,1,77,66
394,180,32,58,90,63
394,183,6,79,98,22
394,189,30,60,99,89
394,189,93,46,50,29
394,199,79,72,48,68
394,215,59,81,75,73
394,223,60,64,99,72
394,230,63,75,92,81
394,231,70,72,89,31
394,233,95,95,43,32
394,235,75,97,63,19
394,247,88,76,83,3
394,249,75,76,98,85
394,254,91,91,72,51
394,265,93,84,88,15
395,136,28,15,93,72
395,157,36,25,96,98
395,164,45,62,57,95
395,167,63,52,52,98
395,168,40,78,50,53
395,176,37,67,72,77
395,176,90,11,75,70
395,181,93,70,18,53
395,183,52,88,43,85
395,184,86,24,74,40
395,186,25,75,86,78
395,202,53,95,54,70
395,207,77,38,92,77
395,207,83,41,83,68
395,212,42,76,94,57
395,238,70,74,94,69
395,244,77,77,90,49
395,249,86,66,97,44
395,264,81,89,94,39
396,141,1,86,54,72
396,170,14,61,95,76
396,177,67,60,50,76
396,181,86,47,48,68
396,188,86,84,18,56
396,193,86,70,37,80
396,194,92,69,33,25
396,195,99,31,65,75
396,201,39,93,69,99
396,202,39,92,71,22
396,204,15,91,98,81
396,205,64,97,44,85
396,211,86,37,88,35
396,223,96,80,47,87
396,231,98,53,80,70
396,241,91,84,66,86
396,260,82,86,92,35
397,135,54,57,24,79
397,157,67,7,83,70
397,167,90,18,59,99
397,169,60,40,69,64
397,174,86,33,55,63
397,181,8,85,88,70
397,184,58,71,55,25
397,189,21,96,72,71
397,192,92,6,94,33
397,201,89,33,79,73
397,210,91,20,99,55
397,211,95,67,49,96
397,220,98,71,51,68
397,223,63,75,85,50
397,229,88,99,42,37
397,237,77,73,87,66
397,242,68,93,81,80
397,243,68,91,84,43
397,245,84,71,90,38
397,246,85,63,98,38
397,248,55,97,96,67
397,268,82,89,97,49
398,124,53,15,56,93
398,151,86,8,57,81
398,152,43,88,21,86
398,156,81,67,8,99
398,157,37,82,38,99
398,164,90,0,74,54
398,166,84,15,67,71
398,168,49,76,43,70
398,174,61,16,97,84
398,175,16,63,96,70
398,181,35,61,85,62
398,181,95,21,65,89
398,182,47,80,55,37
398,189,93,35,61,88
398,194,67,86,41,82
398,196,47,65,84,91
398,197,35,67,95,72
398,198,80,60,58,71
398,200,80,35,85,22
398,202,45,61,96,62
398,204,42,81,81,71
398,204,76,86,42,86
398,215,61,66,88,83
398,229,61,88,80,40
398,230,87,98,45,59
398,240,70,83,87,32
398,240,88,73,79,74
398,255,98,61,96,9
398,271,96,92,83,57
399,140,73,26,41,85
399,145,38,94,13,77
399,159,82,37,40,90
399,173,64,73,36,86
399,185,68,39,78,60
399,185,80,49,56,29
399,186,37,65,84,99
399,186,90,53,43,60
399,192,58,95,39,49
399,193,27,85,81,68
399,197,92,93,12,97
399,205,35,84,86,43
399,206,32,75,99,82
399,216,88,81,47,78
399,224,71,56,97,60
399,247,91,98,58,75
399,250,65,94,91,24
399,262,94,72,96,35
400,176,91,61,24,54
400,183,60,62,61,97
400,190,99,29,62,67
400,198,48,72,78,57
400,199,85,55,59,70
400,204,63,95,46,77
400,205,84,32,89,26
400,210,44,69,97,50
400,211,66,93,52,41
400,215,53,96,66,30
400,217,98,90,29,34
400,218,51,74,93,91
400,225,80,90,55,42
400,232,85,57,90,69
400,238,61,97,80,19
400,246,92,78,76,68
400,254,80,87,87,43
400,283,91,95,97,60
401,130,62,5,63,96
401,134,43,0,91,88
401,135,84,12,39,99
401,140,76,12,52,99
401,147,74,44,29,85
401,156,95,48,13,63
401,157,3,63,91,90
401,179,44,89,46,85
401,187,44,94,49,83
401,190,86,59,45,86
401,197,76,48,73,98
401,198,49,97,52,66
401,198,87,92,19,46
401,200,89,29,82,83
401,204,40,84,80,91
401,213,47,78,88,5
401,223,91,37,95,4
401,242,77,78,87,79
401,250,86,73,91,1
401,267,84,85,98,51
401,281,97,89,95,19
402,128,48,51,29,97
402,160,82,18,60,73
402,165,94,30,41,72
402,172,69,92,11,95
402,174,68,39,67,94
402,180,42,43,95,69
402,181,67,82,32,81
402,184,15,88,81,77
402,191,65,92,34,83
402,216,93,44,79,3
402,224,44,93,87,77
402,242,54,93,95,64
402,255,66,96,93,10
403,140,79,4,57,75
403,158,86,25,47,57
403,177,32,68,77,70
403,183,91,20,72,63
403,186,63,78,45,91
403,187,77,86,24,87
403,194,91,8,95,19
403,202,49,58,95,59
403,213,89,63,61,45
403,216,84,60,72,90
403,219,67,69,83,37
403,233,81,76,76,1
403,247,72,87,88,10
403,247,84,99,64,84
403,258,88,71,99,56
404,142,86,29,27,95
404,151,50,14,87,97
404,169,73,67,29,75
404,175,35,41,99,74
404,196,98,21,77,91
404,202,84,89,29,81
404,206,94,40,72,91
404,208,42,71,95,57
404,216,78,57,81,51
404,217,42,86,89,97
404,221,41,92,88,77
404,232,80,96,56,67
404,244,81,83,80,27
404,251,61,93,97,95
405,124,22,52,50,97
405,153,66,47,40,95
405,156,42,32,82,88
405,166,36,78,52,78
405,171,55,34,82,92
405,171,61,84,26,90
405,172,22,54,96,92
405,178,58,89,31,97
405,196,72,49,75,23
405,207,67,97,43,47
406,150,40,64,46,95
406,162,26,74,62,65
406,171,87,8,76,94
406,172,87,1,84,75
406,172,99,35,38,86
406,178,92,2,84,56
406,179,61,31,87,76
406,181,28,86,67,78
406,184,61,75,48,81
406,191,75,64,52,85
406,194,89,29,76,68
406,202,87,44,71,26
406,207,59,83,65,50
406,208,95,50,63,64
406,209,35,95,79,76
406,211,84,68,59,75
406,213,72,75,66,39
406,218,67,75,76,98
406,221,40,95,86,76
406,225,81,47,97,98
406,225,91,93,41,28
406,228,58,93,77,57
406,234,79,93,62,56
406,256,71,87,98,57
406,257,97,90,70,77
406,258,99,80,79,70
406,261,96,87,78,24
406,286,95,99,92,98
407,161,95,46,20,87
407,162,69,60,33,85
407,177,28,93,56,87
407,184,64,68,52,71
407,185,55,71,59,76
407,187,61,86,40,92
407,193,97,32,64,74
407,195,86,66,43,91
407,199,51,74,74,82
407,201,40,63,98,54
407,205,61,46,98,79
407,205,71,36,98,62
407,206,81,55,70,55
407,210,43,86,81,67
407,219,46,75,98,89
407,225,66,95,64,60
407,227,71,87,69,25
407,236,85,64,87,39
407,250,83,95,72,54
407,253,86,85,82,71
407,261,78,85,98,13
407,270,85,95,90,22
408,158,58,49,51,83
408,161,69,54,38,99
408,173,56,54,63,64
408,175,65,45,65,91
408,180,67,60,53,84
408,180,74,88,18,90
408,189,74,98,17,98
408,193,17,94,82,85
408,197,25,82,90,79
408,199,66,96,37,56
408,201,34,72,95,32
408,203,27,77,99,42
408,216,91,40,85,23
408,219,59,64,96,46
408,222,65,63,94,53
408,225,89,80,56,95
408,234,62,87,85,15
408,237,84,84,69,48
408,237,85,93,59,61
408,263,97,78,88,57
409,135,85,35,15,85
409,170,78,44,48,96
409,190,79,67,44,64
409,196,55,43,98,99
409,203,75,83,45,72
409,206,96,41,69,92
409,208,62,49,97,83
409,211,67,49,95,35
409,212,77,77,58,33
410,159,51,28,80,78
410,169,57,87,25,72
410,183,51,41,91,86
410,184,2,83,99,88
410,186,74,46,66,62
410,188,76,79,33,45
410,197,65,71,61,60
410,208,84,70,54,84
410,216,59,93,64,80
410,216,95,62,59,95
410,221,70,84,67,67
410,225,76,83,66,95
410,238,86,66,86,25
410,245,61,92,92,77
411,153,74,21,58,81
411,159,66,18,75,87
411,164,46,95,23,82
411,167,82,80,5,95
411,183,84,11,88,65
411,193,34,86,73,71
411,205,71,93,41,93
411,217,71,70,76,0
411,225,42,98,85,91
411,235,60,81,94,27
411,237,60,90,87,93
411,245,93,76,76,45
411,249,92,89,68,61
411,252,81,95,76,98
411,252,95,63,94,86
411,253,81,75,97,59
411,261,87,98,76,24
411,262,84,90,88,24
412,158,58,18,82,86
412,163,7,57,99,76
412,168,44,71,53,86
412,183,84,44,55,99
412,185,19,96,70,57
412,187,68,88,31,80
412,190,51,43,96,56
412,200,20,88,92,92
412,200,56,64,80,72
412,202,95,27,80,79
412,206,54,95,57,77
412,208,69,76,63,54
412,211,52,81,78,88
412,215,70,97,48,88
412,217,93,51,73,98
412,231,97,71,63,85
412,234,84,60,90,85
412,239,69,75,95,85
412,240,63,80,97,69
412,264,94,94,76,62
412,276,93,93,90,12
412,286,98,89,99,62
413,150,67,78,5,95
413,174,77,35,62,61
413,175,68,44,63,69
413,181,22,73,86,95
413,191,46,63,82,57
413,192,79,81,32,95
413,194,32,98,64,93
413,195,77,63,55,95
413,196,16,95,85,93
413,211,83,55,73,36
413,213,72,80,61,86
413,221,68,72,81,70
413,225,85,80,60,83
413,228,69,76,83,95
413,234,90,96,48,44
413,235,83,57,95,36
413,235,85,73,77,76
413,238,96,64,78,86
413,243,64,94,85,15
413,251,96,68,87,11
413,261,99,79,83,12
413,276,93,97,86,27
414,155,16,58,81,97
414,159,53,56,50,81
414,184,73,16,95,82
414,192,27,81,84,80
414,200,90,65,45,47
414,201,86,91,24,66
414,211,58,99,54,62
414,215,89,75,51,64
414,218,92,88,38,56
414,224,56,74,94,41
414,251,69,83,99,76
414,267,91,78,98,95
414,268,88,97,83,72
414,271,93,87,91,10
415,152,85,22,45,81
415,159,70,10,79,99
415,169,97,19,53,97
415,172,69,95,8,90
415,182,37,54,91,52
415,183,91,83,9,84
415,187,88,77,22,84
415,191,72,85,34,84
415,196,93,24,79,32
415,201,98,34,69,92
415,203,85,74,44,80
415,205,86,60,59,99
415,208,67,55,86,78
415,213,63,69,81,22
415,217,97,77,43,43
415,229,78,85,66,5
415,230,95,73,62,44
415,243,63,81,99,78
416,150,45,66,39,86
416,162,40,35,87,88
416,180,43,42,95,79
416,181,23,72,86,78
416,197,51,84,62,64
416,207,82,77,48,42
416,209,76,65,68,61
416,210,81,92,37,76
416,214,48,78,88,83
416,293,99,95,99,42
417,140,40,94,6,87
417,165,73,82,10,69
417,174,56,40,78,87
417,175,39,54,82,47
417,198,58,84,56,86
417,201,80,77,44,64
417,222,79,84,59,62
417,227,50,90,87,98
417,233,61,73,99,60
417,235,59,89,87,23
417,240,70,74,96,13
417,250,91,64,95,72
417,258,95,79,84,4
417,259,94,75,90,84
417,274,94,81,99,36
418,152,2,57,93,83
418,155,12,84,59,69
418,165,45,33,87,66
418,171,65,39,67,74
418,171,66,94,11,63
418,183,59,67,57,89
418,186,68,61,57,88
418,186,83,38,65,71
418,191,75,20,96,79
418,197,65,49,83,68
418,200,39,95,66,77
418,200,91,88,21,40
418,201,43,77,81,57
418,206,87,78,41,48
418,225,91,70,64,65
418,230,83,63,84,93
418,232,93,68,71,46
418,236,79,85,72,75
418,249,99,96,54,53
418,255,94,98,63,68
419,146,33,74,39,97
419,166,20,66,80,94
419,174,57,19,98,54
419,180,25,76,79,86
419,180,81,57,42,97
419,183,52,96,35,80
419,200,95,14,91,87
419,213,91,40,82,66
419,218,48,97,73,37
419,226,96,72,58,39
419,244,54,96,94,76
419,256,84,89,83,67
420,164,46,22,96,67
420,166,71,9,86,94
420,175,98,70,7,70
420,185,95,16,74,88
420,190,35,89,66,84
420,191,88,16,87,56
420,193,96,86,11,98
420,194,50,90,54,56
420,194,82,76,36,77
420,199,64,37,98,83
420,218,79,59,80,25
420,223,96,45,82,74
420,238,85,83,70,94
420,250,99,61,90,79
420,262,73,97,92,35
420,275,89,91,95,72
421,175,77,83,15,64
421,177,59,89,29,73
421,184,77,61,46,81
421,186,84,45,57,65
421,187,58,90,39,86
421,193,10,99,84,89
421,201,64,64,73,77
421,202,93,55,54,97
421,215,66,70,79,92
421,226,72,94,60,50
422,180,26,87,67,88
422,181,65,31,85,82
422,202,60,78,64,40
422,204,54,71,79,79
422,212,37,87,88,47
422,220,61,88,71,97
422,223,68,70,85,68
422,229,93,90,46,49
422,230,85,81,64,87
422,240,62,84,94,28
422,244,88,95,61,94
422,258,86,73,99,95
422,267,84,86,97,78
422,268,98,71,99,93
423,162,57,93,12,92
423,171,57,48,66,68
423,192,7,95,90,48
423,219,60,81,78,58
423,221,70,77,74,43
423,228,76,79,73,86
423,261,89,76,96,44
423,267,85,91,91,60
424,177,92,72,13,98
424,187,41,64,82,82
424,197,35,66,96,97
424,203,37,69,97,91
424,206,94,81,31,75
424,207,91,44,72,96
424,208,58,60,90,86
424,215,43,73,99,94
424,229,49,88,92,73
424,232,54,96,82,60
424,241,83,68,90,43
424,246,94,78,74,79
424,251,86,80,85,28
424,257,92,91,74,37
425,145,67,7,71,92
425,161,48,49,64,95
425,170,69,58,43,72
425,194,49,82,63,89
425,195,51,92,52,62
425,211,76,98,37,68
425,214,54,62,98,90
425,236,51,89,96,92
425,254,62,94,98,45
425,257,75,89,93,67
425,259,76,93,90,54
425,270,89,96,85,29
425,292,97,97,98,13
426,168,62,75,31,77
426,193,80,33,80,83
426,193,83,19,91,99
426,194,92,52,50,74
426,202,75,28,99,85
426,214,94,46,74,98
426,217,82,77,58,71
426,220,75,70,75,94
427,204,99,78,27,90
427,211,89,82,40,79
427,228,97,71,60,54
427,231,73,88,70,12
427,235,82,61,92,93
427,237,88,81,68,88
427,258,69,90,99,55
427,264,93,75,96,94
428,152,6,98,48,93
428,185,85,43,57,83
428,186,84,93,9,83
428,191,74,38,79,75
428,191,99,17,75,74
428,199,15,96,88,98
428,200,68,75,57,97
428,205,98,73,34,77
428,235,78,87,70,95
428,237,63,90,84,51
428,250,96,70,84,61
428,252,78,89,85,36
428,266,78,95,93,52
428,271,83,90,98,98
428,274,95,95,84,70
429,148,18,60,70,98
429,162,79,44,39,89
429,166,68,96,2,96
429,178,92,62,24,71
429,193,76,20,97,89
429,196,74,79,43,89
429,199,66,44,89,67
429,199,90,15,94,91
429,201,95,96,10,91
429,202,12,97,93,38
429,203,94,35,74,46
429,210,59,57,94,87
429,232,74,98,60,92
429,233,91,51,91,94
429,249,98,65,86,44
429,250,93,95,62,33
429,262,99,95,68,86
430,190,49,69,72,90
430,206,62,51,93,71
430,206,99,63,44,94
430,216,99,50,67,20
430,221,71,72,78,87
430,234,56,92,86,98
430,239,93,62,84,62
430,242,65,96,81,59
430,244,91,94,59,14
430,260,89,83,88,72
430,265,93,84,88,58
431,186,70,47,69,94
431,191,64,72,55,65
431,191,72,82,37,97
431,192,34,97,61,86
431,204,60,64,80,47
431,210,73,75,62,89
431,215,89,35,91,60
431,222,64,69,89,75
431,231,63,97,71,66
431,231,89,73,69,96
431,241,94,76,71,70
431,250,68,85,97,17
431,262,82,96,84,86
431,267,98,94,75,21
432,165,38,70,57,97
432,171,16,57,98,87
432,180,86,81,13,92
432,188,89,50,49,67
432,213,56,70,87,98
432,213,56,73,84,73
432,217,77,97,43,92
432,217,85,46,86,54
432,219,78,44,97,85
432,227,40,98,89,89
432,227,77,84,66,87
432,231,64,79,88,74
432,237,95,59,83,89
432,240,80,87,73,94
432,247,98,78,71,63
432,251,98,64,89,44
432,256,96,91,69,63
432,258,95,91,72,92
432,271,84,99,88,52
433,180,34,61,85,95
433,184,92,79,13,78
433,193,17,88,88,57
433,195,91,52,52,92
433,199,86,72,41,98
433,212,55,79,78,91
433,232,67,98,67,85
433,235,49,96,90,86
433,243,91,79,73,84
433,247,78,96,73,72
433,253,88,76,89,52
433,257,80,97,80,64
434,159,73,54,32,97
434,164,50,17,97,94
434,169,27,85,57,95
434,177,44,51,82,84
434,203,77,58,68,85
434,234,78,61,95,81
434,235,43,98,94,77
434,240,56,90,94,30
434,257,92,88,77,43
434,262,72,95,95,67
435,184,93,88,3,88
435,214,80,85,49,66
435,228,92,91,45,67
